Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Finland,FIN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,6.6703435095433
Finland,FIN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.969633482085107
Finland,FIN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,21.1974507838651
Finland,FIN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.9440422016012
Finland,FIN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.7401860076963
Finland,FIN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.6759015866412
Finland,FIN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.46300867590976
Finland,FIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,42535.475165346
France,FRA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,8.90777676772253
France,FRA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.33805784273092
France,FRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.1458748780949
France,FRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.2540444313254
France,FRA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.7836089562166
France,FRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.7123240564184
France,FRA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.51544373444346
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,40833.2420664584
French Polynesia,PYF,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
French Polynesia,PYF,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
French Polynesia,PYF,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
French Polynesia,PYF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
French Polynesia,PYF,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
French Polynesia,PYF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
French Polynesia,PYF,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Gabon,GAB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Gabon,GAB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Gabon,GAB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,47.3451918435789
Gabon,GAB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,38.3777300206019
Gabon,GAB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,41.8532710364166
Gabon,GAB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.2309562924902
Gabon,GAB,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Gabon,GAB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17819.5595910343
"Gambia, The",GMB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
"Gambia, The",GMB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
"Gambia, The",GMB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-3.69050737721693
"Gambia, The",GMB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,2.90733423487039
"Gambia, The",GMB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,2.97876793976842
"Gambia, The",GMB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,12.6884009899882
"Gambia, The",GMB,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
"Gambia, The",GMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2376.47891422376
Georgia,GEO,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,8.25031791862325
Georgia,GEO,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.17349029068609
Georgia,GEO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.25033151613379
Georgia,GEO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.1711518377744
Georgia,GEO,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,14.5443380803559
Georgia,GEO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.294681007809
Georgia,GEO,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.15750699867394
Georgia,GEO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10081.4351252139
Germany,DEU,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,14.0368545986104
Germany,DEU,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.3011212452174
Germany,DEU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,27.5614754774642
Germany,DEU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.562218816505
Germany,DEU,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,27.9267118602628
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.9994389568558
Germany,DEU,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.635923945444076
Germany,DEU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,47683.7885959958
Ghana,GHA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-0.610395886617944
Ghana,GHA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.02813486877645
Ghana,GHA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.5181578030474
Ghana,GHA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.4744400203826
Ghana,GHA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,24.8032308066054
Ghana,GHA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.0839834479457
Ghana,GHA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,6.83435786943996
Ghana,GHA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4044.41336917765
Gibraltar,GIB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Gibraltar,GIB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Gibraltar,GIB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Gibraltar,GIB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Gibraltar,GIB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Gibraltar,GIB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Gibraltar,GIB,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Gibraltar,GIB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Greece,GRC,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-5.29231142330673
Greece,GRC,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-7.32740499294416
Greece,GRC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,10.2683920357855
Greece,GRC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,10.1196076154787
Greece,GRC,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,10.1056750009012
Greece,GRC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.2170114396283
Greece,GRC,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.81928398558502
Greece,GRC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26902.525319841
Greenland,GRL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Greenland,GRL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Greenland,GRL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.0885701031296
Greenland,GRL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Greenland,GRL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Greenland,GRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.0296661076021
Greenland,GRL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Greenland,GRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Grenada,GRD,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Grenada,GRD,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Grenada,GRD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Grenada,GRD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Grenada,GRD,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Grenada,GRD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Grenada,GRD,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Grenada,GRD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13280.9824329701
Guam,GUM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Guam,GUM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Guam,GUM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Guam,GUM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Guam,GUM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Guam,GUM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Guam,GUM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Guam,GUM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Guatemala,GTM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,2.51348370605445
Guatemala,GTM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2.23899033752738
Guatemala,GTM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,4.63931794164329
Guatemala,GTM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.7343692204945
Guatemala,GTM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,14.0423820018846
Guatemala,GTM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.624687918309
Guatemala,GTM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.422356112349034
Guatemala,GTM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7788.49793362438
Guinea,GIN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-29.1706927275171
Guinea,GIN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-16.3569030987927
Guinea,GIN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-5.28561979679521
Guinea,GIN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,-7.38426206566005
Guinea,GIN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-7.50653130974529
Guinea,GIN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.1633650429097
Guinea,GIN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Guinea,GIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1986.35305664782
Guinea-Bissau,GNB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-8.33922848223363
Guinea-Bissau,GNB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.53938277423754
Guinea-Bissau,GNB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,3.39008856198636
Guinea-Bissau,GNB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,10.0907425683101
Guinea-Bissau,GNB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,9.85034651133743
Guinea-Bissau,GNB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,8.08555307153081
Guinea-Bissau,GNB,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Guinea-Bissau,GNB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1574.46116409323
Guyana,GUY,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,6.04264471990533
Guyana,GUY,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,13.0246309791245
Guyana,GUY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,4.81017106263613
Guyana,GUY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.6098284725959
Guyana,GUY,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.4671779075656
Guyana,GUY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.4551471768758
Guyana,GUY,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Guyana,GUY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7565.79971940107
Haiti,HTI,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,24.3466680686335
Haiti,HTI,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,24.7826097561819
Haiti,HTI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1.86241986195957
Haiti,HTI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,30.2003271615632
Haiti,HTI,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,30.0790326912859
Haiti,HTI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.3993730585114
Haiti,HTI,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Haiti,HTI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1766.04423886208
Honduras,HND,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,18.8816749876332
Honduras,HND,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,15.5247874449535
Honduras,HND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.18709258713846
Honduras,HND,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.6466798819156
Honduras,HND,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.0905466589367
Honduras,HND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.1180047488604
Honduras,HND,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.11355982850179
Honduras,HND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4536.135356482
"Hong Kong SAR, China",HKG,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
"Hong Kong SAR, China",HKG,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.05187356845788
"Hong Kong SAR, China",HKG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.9307336924796
"Hong Kong SAR, China",HKG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.8585729599294
"Hong Kong SAR, China",HKG,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,24.4069645330081
"Hong Kong SAR, China",HKG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.5414797271378
"Hong Kong SAR, China",HKG,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,57235.1912267908
Hungary,HUN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.1147258212371
Hungary,HUN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.88811835847458
Hungary,HUN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,31.2890762405763
Hungary,HUN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.6217836150643
Hungary,HUN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,26.8389743062995
Hungary,HUN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.3015594791395
Hungary,HUN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.20986317918389
Hungary,HUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26668.0408752434
Iceland,ISL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,13.119827105292
Iceland,ISL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.8465979584007
Iceland,ISL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,26.4944912585374
Iceland,ISL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.197248290488
Iceland,ISL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.1743602829121
Iceland,ISL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.6013500975371
Iceland,ISL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.81469046329511
Iceland,ISL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,48728.0993642438
India,IND,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,20.8511258162361
India,IND,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,22.150824056066
India,IND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,30.5644282130068
India,IND,Gross savings (% of GDP),NY.GNS.ICTR.ZS,32.4539249030912
India,IND,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,32.8348697905285
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.1167301358276
India,IND,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6133.88701518465
Indonesia,IDN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,11.5042729871637
Indonesia,IDN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.96247909699
Indonesia,IDN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,32.8005683326687
Indonesia,IDN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,30.1233564879772
Indonesia,IDN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,31.1568601011495
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.0627921803386
Indonesia,IDN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.14789994059475
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11063.0622072345
"Iran, Islamic Rep.",IRN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
"Iran, Islamic Rep.",IRN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
"Iran, Islamic Rep.",IRN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,37.0065158604309
"Iran, Islamic Rep.",IRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
"Iran, Islamic Rep.",IRN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
"Iran, Islamic Rep.",IRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.0336129986831
"Iran, Islamic Rep.",IRN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17817.6364749318
Iraq,IRQ,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-1.460325293444
Iraq,IRQ,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.45030519200118
Iraq,IRQ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,18.8
Iraq,IRQ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.3657958085039
Iraq,IRQ,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.5027806809196
Iraq,IRQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.6944015444015
Iraq,IRQ,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,8.99903354710782
Iraq,IRQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15981.3150918279
Ireland,IRL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,15.1811491972378
Ireland,IRL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.2198850942857
Ireland,IRL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,54.7083134819288
Ireland,IRL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,30.1649444285823
Ireland,IRL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,39.314078244046
Ireland,IRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.7141751760479
Ireland,IRL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.33891269539359
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,69056.0460368695
Isle of Man,IMN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Isle of Man,IMN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Isle of Man,IMN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Isle of Man,IMN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Isle of Man,IMN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Isle of Man,IMN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Isle of Man,IMN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Isle of Man,IMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Israel,ISR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,16.9566337759584
Israel,ISR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.3992739520134
Israel,ISR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.0441114061631
Israel,ISR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.1976795823786
Israel,ISR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,25.4164840639284
Israel,ISR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.0146286263428
Israel,ISR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.338714175014556
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,35436.8108730888
Italy,ITA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,4.01549228579624
Italy,ITA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.694860913076923
Italy,ITA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.1210495633867
Italy,ITA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.5113435806859
Italy,ITA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.6402081919189
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.1072670212734
Italy,ITA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.900810582428047
Italy,ITA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,36909.3283742734
Jamaica,JAM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,13.9582165233998
Jamaica,JAM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.3156320199048
Jamaica,JAM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,5.07817866723873
Jamaica,JAM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.284696443448
Jamaica,JAM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.8598576714188
Jamaica,JAM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.3537913098392
Jamaica,JAM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.97328728219763
Jamaica,JAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8595.88658964909
Japan,JPN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,6.48253864519165
Japan,JPN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.33846881622807
Japan,JPN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.6035811200712
Japan,JPN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,27.0742910209857
Japan,JPN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,26.0727433930272
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.022669586189
Japan,JPN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.15303438719957
Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,40396.2432092141
Jordan,JOR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.48713875246538
Jordan,JOR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.30145505770844
Jordan,JOR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-0.585505454289679
Jordan,JOR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.0467941586437
Jordan,JOR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,13.1968356504236
Jordan,JOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.616900245642
Jordan,JOR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.51010242180457
Jordan,JOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9089.00686440822
Kazakhstan,KAZ,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,9.28507861917246
Kazakhstan,KAZ,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,16.1281687954876
Kazakhstan,KAZ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,34.6494597111873
Kazakhstan,KAZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,27.9575037903695
Kazakhstan,KAZ,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.7378060984684
Kazakhstan,KAZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.9079156027413
Kazakhstan,KAZ,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.01326754048825
